gid,crop,activity,start_time,end_time
2836.0,Teff,prep,2020-04-09,2020-07-12
2836.0,Teff,tasseling,2020-10-25,2020-11-09
2836.0,Wheat,flowering,2020-08-30,2020-09-25
2836.0,Wheat,harvesting,2020-10-25,2020-12-31
2836.0,Wheat,planting,2020-07-12,2020-07-19
2836.0,Wheat,prep,2020-04-09,2020-07-07
2836.0,Wheat,tasseling,2020-10-10,2020-11-09
2837.0,Teff,flowering,2020-09-10,2020-10-10
2837.0,Teff,harvesting,2020-11-24,2020-12-31
2837.0,Teff,planting,2020-07-12,2020-07-27
2837.0,Teff,prep,2020-04-09,2020-06-10
2837.0,Teff,tasseling,2020-09-30,2020-10-25
2837.0,Wheat/Barley,flowering,2020-08-22,2020-09-11
2837.0,Wheat/Barley,harvesting,2020-11-09,2020-12-04
2837.0,Wheat/Barley,planting,2020-06-17,2020-07-12
2837.0,Wheat/Barley,prep,2020-03-10,2020-04-08
2837.0,Wheat/Barley,tasseling,2020-10-25,2020-10-25
2838.0,Wheat/Barley,flowering,2020-09-04,2020-09-25
2838.0,Wheat/Barley,harvesting,2020-12-24,2020-12-31
2838.0,Wheat/Barley,planting,2020-06-18,2020-07-12
2838.0,Wheat/Barley,prep,2020-02-08,2020-06-06
2838.0,Wheat/Barley,tasseling,2020-11-08,2020-12-09
2838.0,other/non_specified,flowering,2020-08-16,2020-09-25
2838.0,other/non_specified,harvesting,2020-10-25,2020-12-24
2838.0,other/non_specified,planting,2020-05-13,2020-06-17
2838.0,other/non_specified,prep,2020-01-13,2020-05-08
2838.0,other/non_specified,tasseling,2020-09-26,2020-11-24
2839.0,Barley,flowering,2020-08-22,2020-09-15
2839.0,Barley,harvesting,2020-10-11,2020-12-04
2839.0,Barley,planting,2020-07-20,2020-06-27
2839.0,Barley,prep,2020-03-09,2020-04-23
2839.0,Barley,tasseling,2020-09-30,2020-10-15
2839.0,Wheat,flowering,2020-08-31,2020-09-30
2839.0,Wheat,harvesting,2020-11-29,2020-12-31
2839.0,Wheat,planting,2020-07-12,2020-08-01
2839.0,Wheat,prep,2020-03-09,2020-06-09
2839.0,Wheat,tasseling,2020-09-26,2020-12-09
2840.0,Wheat/Barley,flowering,2020-08-21,2020-09-25
2840.0,Wheat/Barley,harvesting,2020-11-10,2020-11-24
2840.0,Wheat/Barley,planting,2020-06-22,2020-07-12
2840.0,Wheat/Barley,prep,2020-02-09,2020-05-08
2840.0,Wheat/Barley,tasseling,2020-10-11,2020-11-09
2840.0,other/non_specified,flowering,2020-08-21,2020-09-05
2840.0,other/non_specified,harvesting,2020-10-11,2020-11-09
2840.0,other/non_specified,planting,2020-06-22,2020-07-12
2840.0,other/non_specified,prep,2020-03-10,2020-05-08
2840.0,other/non_specified,tasseling,2020-09-25,2020-10-10
2841.0,Teff,flowering,2020-09-11,2020-09-25
2841.0,Teff,harvesting,2020-11-24,2020-12-31
2841.0,Teff,planting,2020-07-13,2020-08-06
2841.0,Teff,prep,2020-03-10,2020-07-12
2841.0,Teff,tasseling,2020-10-26,2020-12-09
2841.0,Wheat/Barley,flowering,2020-09-11,2020-11-10
2841.0,Wheat/Barley,harvesting,2020-12-10,2020-12-31
2841.0,Wheat/Barley,planting,2020-06-22,2020-07-27
2841.0,Wheat/Barley,prep,2020-04-24,2020-06-08
2841.0,Wheat/Barley,tasseling,2020-10-15,2020-11-10
2842.0,Wheat/Barley,flowering,2020-08-21,2020-09-25
2842.0,Wheat/Barley,harvesting,2020-11-24,2020-12-08
2842.0,Wheat/Barley,planting,2020-06-17,2020-07-06
2842.0,Wheat/Barley,prep,2020-02-22,2020-06-07
2842.0,Wheat/Barley,tasseling,2020-09-26,2020-11-14
2843.0,Barley,flowering,2020-08-07,2020-10-04
2843.0,Barley,harvesting,2020-11-10,2020-12-09
2843.0,Barley,planting,2020-05-09,2020-07-07
2843.0,Barley,prep,2020-03-10,2020-05-08
2843.0,Barley,tasseling,2020-10-06,2020-11-09
2843.0,Wheat,flowering,2020-10-05,2020-11-09
2843.0,Wheat,harvesting,2020-12-29,2020-12-31
2843.0,Wheat,planting,2020-07-12,2020-08-11
2843.0,Wheat,prep,2020-04-09,2020-06-07
2843.0,Wheat,tasseling,2020-11-10,2020-12-24
3182.0,Ground nuts,flowering,2020-08-07,2020-10-10
3182.0,Ground nuts,harvesting,2020-11-11,2020-12-10
3182.0,Ground nuts,planting,2020-05-09,2020-06-07
3182.0,Ground nuts,prep,2020-04-09,2020-05-08
3182.0,Ground nuts,tasseling,2020-10-11,2020-11-10
3182.0,Maize,flowering,2020-08-07,2020-09-05
3182.0,Maize,harvesting,2020-10-26,2020-11-10
3182.0,Maize,planting,2020-05-09,2020-06-07
3182.0,Maize,prep,2020-05-08,2020-05-06
3182.0,Maize,tasseling,2020-09-25,2020-10-11
3182.0,Teff,flowering,2020-08-31,2020-09-16
3182.0,Teff,harvesting,2020-10-25,2020-11-25
3182.0,Teff,planting,2020-07-17,2020-08-06
3182.0,Teff,prep,2020-01-24,2020-07-07
3182.0,Teff,tasseling,2020-09-17,2020-10-11
3183.0,Grudenut,flowering,2020-08-07,2020-09-05
3183.0,Grudenut,harvesting,2020-11-11,2020-12-25
3183.0,Grudenut,planting,2020-05-09,2020-06-07
3183.0,Grudenut,prep,2020-03-10,2020-05-09
3183.0,Grudenut,tasseling,2020-09-26,2020-11-10
3183.0,Maize,flowering,2020-08-21,2020-09-05
3183.0,Maize,harvesting,2020-11-10,2020-11-25
3183.0,Maize,planting,2020-05-09,2020-06-12
3183.0,Maize,prep,2020-04-09,2020-05-23
3183.0,Maize,tasseling,2020-09-12,2020-10-16
3183.0,Teff,flowering,2020-09-06,2020-09-27
3183.0,Teff,harvesting,2020-10-28,2020-11-17
3183.0,Teff,planting,2020-07-27,2020-08-21
3183.0,Teff,prep,2020-03-10,2020-07-11
3183.0,Teff,tasseling,2020-10-09,2020-10-21
3193.0,Groundnut,flowering,2020-07-08,2020-08-06
3193.0,Groundnut,harvesting,2020-10-12,2020-12-10
3193.0,Groundnut,planting,2020-05-09,2020-06-07
3193.0,Groundnut,prep,2020-01-10,2020-04-23
3193.0,Groundnut,tasseling,2020-08-07,2020-10-11
3193.0,Maize,flowering,2020-08-21,2020-09-05
3193.0,Maize,harvesting,2020-10-12,2020-11-10
3193.0,Maize,planting,2020-05-09,2020-01-07
3193.0,Maize,prep,2020-01-10,2020-04-23
3193.0,Maize,tasseling,2020-09-10,2020-10-11
3193.0,Teff,flowering,2020-09-05,2020-09-26
3193.0,Teff,harvesting,2020-10-26,2020-11-25
3193.0,Teff,planting,2020-07-08,2020-07-27
3193.0,Teff,prep,2020-01-10,2020-07-07
3193.0,Teff,tasseling,2020-09-27,2020-10-21
3224.0,Maize,flowering,2020-08-21,2020-09-11
3224.0,Maize,harvesting,2020-11-08,2020-11-30
3224.0,Maize,planting,2020-04-23,2020-05-13
3224.0,Maize,prep,2020-06-23,2020-04-08
3224.0,Maize,tasseling,2020-09-26,2020-10-26
3224.0,Teff,flowering,2020-09-17,2020-09-28
3224.0,Teff,harvesting,2020-11-23,2020-12-25
3224.0,Teff,planting,2020-07-08,2020-07-27
3224.0,Teff,prep,2020-03-10,2020-06-22
3224.0,Teff,tasseling,2020-10-12,2020-11-10
3224.0,Wheat/Barley,flowering,2020-08-07,2020-09-11
3224.0,Wheat/Barley,harvesting,2020-11-30,2020-12-31
3224.0,Wheat/Barley,planting,2020-05-22,2020-07-07
3224.0,Wheat/Barley,prep,2020-03-10,2020-05-08
3224.0,Wheat/Barley,tasseling,2020-09-26,2020-10-16
3226.0,Beans,flowering,2020-08-07,2020-09-05
3226.0,Beans,harvesting,2020-10-30,2020-12-31
3226.0,Beans,planting,2020-05-23,2020-06-22
3226.0,Beans,prep,2020-04-08,2020-04-23
3226.0,Beans,tasseling,2020-09-26,2020-10-26
3226.0,Wheat/Barley,flowering,2020-09-12,2020-09-27
3226.0,Wheat/Barley,harvesting,2020-11-25,2020-12-31
3226.0,Wheat/Barley,planting,2020-05-10,2020-07-07
3226.0,Wheat/Barley,prep,2020-11-16,2020-05-08
3226.0,Wheat/Barley,tasseling,2020-09-28,2020-11-10
3227.0,Beans,flowering,2020-08-31,2020-09-30
3227.0,Beans,harvesting,2020-11-10,2020-11-29
3227.0,Beans,planting,2020-05-23,2020-06-27
3227.0,Beans,prep,2020-02-08,2020-03-09
3227.0,Beans,tasseling,2020-10-15,2020-11-09
3227.0,Wheat/Barley,flowering,2020-08-21,2020-09-25
3227.0,Wheat/Barley,harvesting,2020-12-04,2020-12-31
3227.0,Wheat/Barley,planting,2020-05-09,2020-06-22
3227.0,Wheat/Barley,prep,2020-01-10,2020-05-08
3227.0,Wheat/Barley,tasseling,2020-10-25,2020-11-29
3228.0,Beans,flowering,2020-08-07,2020-09-05
3228.0,Beans,harvesting,2020-10-21,2020-11-10
3228.0,Beans,planting,2020-05-23,2020-06-22
3228.0,Beans,prep,2020-03-10,2020-05-23
3228.0,Beans,tasseling,2020-09-26,2020-10-11
3228.0,Teff,flowering,2020-09-26,2020-10-11
3228.0,Teff,harvesting,2020-11-30,2020-12-30
3228.0,Teff,planting,2020-07-12,2020-07-22
3228.0,Teff,prep,2020-03-10,2020-07-07
3228.0,Teff,tasseling,2020-10-12,2020-11-10
3228.0,Wheat/Barley,flowering,2020-08-21,2020-09-05
3228.0,Wheat/Barley,harvesting,2020-10-26,2020-12-10
3228.0,Wheat/Barley,planting,2020-05-24,2020-07-07
3228.0,Wheat/Barley,prep,2020-03-10,2020-05-23
3228.0,Wheat/Barley,tasseling,2020-09-12,2020-10-11
3229.0,Haricot bean,flowering,2020-08-22,2020-09-10
3229.0,Haricot bean,harvesting,2020-09-27,2020-10-11
3229.0,Haricot bean,planting,2020-07-08,2020-07-22
3229.0,Haricot bean,prep,2020-03-10,2020-04-08
3229.0,Haricot bean,tasseling,2020-09-11,2020-09-27
3229.0,Teff,flowering,2020-09-12,2020-10-11
3229.0,Teff,harvesting,2020-11-25,2020-12-10
3229.0,Teff,planting,2020-07-08,2020-07-19
3229.0,Teff,prep,2020-01-10,2020-07-07
3229.0,Teff,tasseling,2020-10-12,2020-11-10
3229.0,Wheat/Barley,flowering,2020-09-05,2020-09-27
3229.0,Wheat/Barley,harvesting,2020-11-11,2020-12-10
3229.0,Wheat/Barley,planting,2020-05-28,2020-07-07
3229.0,Wheat/Barley,prep,2020-01-10,2020-05-08
3229.0,Wheat/Barley,tasseling,2020-10-11,2020-11-10
3230.0,Haricot bean,flowering,2020-08-11,2020-08-22
3230.0,Haricot bean,harvesting,2020-09-27,2020-10-11
3230.0,Haricot bean,planting,2020-07-12,2020-07-22
3230.0,Haricot bean,prep,2020-06-08,2020-07-07
3230.0,Haricot bean,tasseling,2020-08-23,2020-09-21
3230.0,Teff,flowering,2020-09-06,2020-09-27
3230.0,Teff,harvesting,2020-11-11,2020-12-29
3230.0,Teff,planting,2020-07-08,2020-07-22
3230.0,Teff,prep,2020-03-10,2020-07-07
3230.0,Teff,tasseling,2020-10-12,2020-10-26
3230.0,Wheat/Barley,flowering,2020-08-21,2020-09-05
3230.0,Wheat/Barley,harvesting,2020-10-21,2020-11-10
3230.0,Wheat/Barley,planting,2020-06-23,2020-07-07
3230.0,Wheat/Barley,prep,2020-02-10,2020-07-22
3230.0,Wheat/Barley,tasseling,2020-09-21,2020-10-11
3234.0,Haricot bean,flowering,2020-09-06,2020-09-28
3234.0,Haricot bean,harvesting,2020-10-21,2020-10-30
3234.0,Haricot bean,planting,2020-06-07,2020-07-12
3234.0,Haricot bean,prep,2020-04-09,2020-06-07
3234.0,Haricot bean,tasseling,2020-09-29,2020-10-12
3234.0,Teff,flowering,2020-09-12,2020-10-11
3234.0,Teff,harvesting,2020-11-25,2020-12-31
3234.0,Teff,planting,2020-07-08,2020-07-30
3234.0,Teff,prep,2020-04-09,2020-07-07
3234.0,Teff,tasseling,2020-10-26,2020-11-10
3234.0,Wheat/Barley,flowering,2020-08-21,2020-09-06
3234.0,Wheat/Barley,harvesting,2020-10-16,2020-11-20
3234.0,Wheat/Barley,planting,2020-06-12,2020-07-07
3234.0,Wheat/Barley,prep,2020-04-09,2020-06-07
3234.0,Wheat/Barley,tasseling,2020-09-26,2020-10-11
3235.0,Pea,flowering,2020-08-07,2020-09-25
3235.0,Pea,harvesting,2020-10-26,2020-11-09
3235.0,Pea,planting,2020-06-08,2020-07-07
3235.0,Pea,prep,2020-01-10,2020-06-08
3235.0,Pea,tasseling,2020-09-26,2020-10-25
3235.0,Wheat/Barley,flowering,2020-08-07,2020-09-05
3235.0,Wheat/Barley,harvesting,2020-11-24,2020-12-24
3235.0,Wheat/Barley,planting,2020-05-09,2020-06-22
3235.0,Wheat/Barley,prep,2020-01-10,2020-05-08
3235.0,Wheat/Barley,tasseling,2020-09-25,2020-11-09
3240.0,Maize,flowering,2020-08-22,2020-09-05
3240.0,Maize,harvesting,2020-09-28,2020-10-11
3240.0,Maize,planting,2020-05-09,2020-06-08
3240.0,Maize,prep,2020-01-10,2020-05-08
3240.0,Maize,tasseling,2020-09-06,2020-09-27
3240.0,Sorghum,flowering,2020-08-22,2020-09-05
3240.0,Sorghum,harvesting,2020-11-23,2020-12-10
3240.0,Sorghum,planting,2020-04-25,2020-05-08
3240.0,Sorghum,prep,2020-01-10,2020-04-24
3240.0,Sorghum,tasseling,2020-09-06,2020-11-22
3240.0,Teff,flowering,2020-09-06,2020-09-26
3240.0,Teff,harvesting,2020-10-27,2020-11-10
3240.0,Teff,planting,2020-07-08,2020-08-06
3240.0,Teff,prep,2020-01-10,2020-07-07
3240.0,Teff,tasseling,2020-09-27,2020-10-26
3241.0,Sorghum,flowering,2020-08-21,2020-09-26
3241.0,Sorghum,harvesting,2020-11-21,2020-11-30
3241.0,Sorghum,planting,2020-04-09,2020-05-08
3241.0,Sorghum,prep,2020-03-10,2020-04-09
3241.0,Sorghum,tasseling,2020-10-11,2020-11-09
3241.0,Soyabean,flowering,2020-08-21,2020-09-05
3241.0,Soyabean,harvesting,2020-10-10,2020-10-26
3241.0,Soyabean,planting,2020-07-08,2020-07-19
3241.0,Soyabean,prep,2020-05-09,2020-06-23
3241.0,Soyabean,tasseling,2020-09-06,2020-09-26
3241.0,Teff,flowering,2020-09-06,2020-09-26
3241.0,Teff,harvesting,2020-11-04,2020-12-09
3241.0,Teff,planting,2020-07-17,2020-08-06
3241.0,Teff,prep,2020-10-12,2020-07-08
3241.0,Teff,tasseling,2020-10-11,2020-10-26
3246.0,Sorghum,flowering,2020-08-07,2020-09-12
3246.0,Sorghum,harvesting,2020-11-11,2020-12-10
3246.0,Sorghum,planting,2020-04-09,2020-06-22
3246.0,Sorghum,prep,2020-03-10,2020-04-08
3246.0,Sorghum,tasseling,2020-09-13,2020-10-26
3246.0,Teff,flowering,2020-09-12,2020-10-11
3246.0,Teff,harvesting,2020-11-26,2020-12-31
3246.0,Teff,planting,2020-07-08,2020-08-06
3246.0,Teff,prep,2020-03-10,2020-07-07
3246.0,Teff,tasseling,2020-10-12,2020-11-25
3246.0,Wheat/Barley,flowering,2020-08-21,2020-09-05
3246.0,Wheat/Barley,harvesting,2020-10-26,2020-11-25
3246.0,Wheat/Barley,planting,2020-06-22,2020-07-17
3246.0,Wheat/Barley,prep,2020-03-10,2020-06-08
3246.0,Wheat/Barley,tasseling,2020-09-12,2020-10-11
3247.0,Haricot bean,flowering,2020-08-21,2020-09-05
3247.0,Haricot bean,harvesting,2020-09-21,2020-10-16
3247.0,Haricot bean,planting,2020-07-08,2020-07-27
3247.0,Haricot bean,prep,2020-06-08,2020-06-27
3247.0,Haricot bean,tasseling,2020-09-06,2020-09-16
3247.0,Teff,flowering,2020-09-26,2020-10-11
3247.0,Teff,harvesting,2020-11-30,2020-12-30
3247.0,Teff,planting,2020-07-12,2020-08-04
3247.0,Teff,prep,2020-03-10,2020-07-07
3247.0,Teff,tasseling,2020-10-16,2020-11-10
3247.0,Wheat/Barley,flowering,2020-08-21,2020-09-16
3247.0,Wheat/Barley,harvesting,2020-11-11,2020-12-10
3247.0,Wheat/Barley,planting,2020-06-22,2020-07-12
3247.0,Wheat/Barley,prep,2020-03-10,2020-06-07
3247.0,Wheat/Barley,tasseling,2020-09-26,2020-10-21
3249.0,Haricot beans,flowering,2020-08-21,2020-09-05
3249.0,Haricot beans,harvesting,2020-10-02,2020-10-12
3249.0,Haricot beans,planting,2020-06-24,2020-07-12
3249.0,Haricot beans,prep,2020-06-08,2020-06-22
3249.0,Haricot beans,tasseling,2020-09-12,2020-09-27
3249.0,Teff,flowering,2020-09-27,2020-10-11
3249.0,Teff,harvesting,2020-11-25,2020-12-25
3249.0,Teff,planting,2020-07-12,2020-07-21
3249.0,Teff,prep,2020-03-24,2020-07-07
3249.0,Teff,tasseling,2020-10-26,2020-11-16
3249.0,Wheat/Barley,flowering,2020-08-21,2020-08-05
3249.0,Wheat/Barley,harvesting,2020-10-12,2020-11-10
3249.0,Wheat/Barley,planting,2020-06-08,2020-07-07
3249.0,Wheat/Barley,prep,2020-03-25,2020-06-07
3249.0,Wheat/Barley,tasseling,2020-09-26,2020-10-11
3250.0,Soybeans,flowering,2020-08-21,2020-09-05
3250.0,Soybeans,harvesting,2020-09-21,2020-10-10
3250.0,Soybeans,planting,2020-06-23,2020-07-17
3250.0,Soybeans,prep,2020-03-10,2020-06-22
3250.0,Soybeans,tasseling,2020-09-06,2020-09-20
3250.0,Teff,flowering,2020-09-06,2020-09-20
3250.0,Teff,harvesting,2020-11-10,2020-12-24
3250.0,Teff,planting,2020-07-08,2020-08-06
3250.0,Teff,prep,2020-01-10,2020-07-07
3250.0,Teff,tasseling,2020-10-11,2020-11-09
3250.0,Wheat/Barley,flowering,2020-08-21,2020-09-05
3250.0,Wheat/Barley,harvesting,2020-10-11,2020-11-09
3250.0,Wheat/Barley,planting,2020-06-23,2020-07-07
3250.0,Wheat/Barley,prep,2020-01-09,2020-06-22
3250.0,Wheat/Barley,tasseling,2020-09-06,2020-10-10
3251.0,Sorghum,flowering,2020-08-07,2020-09-25
3251.0,Sorghum,harvesting,2020-11-24,2020-12-09
3251.0,Sorghum,planting,2020-04-09,2020-06-07
3251.0,Sorghum,prep,2020-01-10,2020-04-08
3251.0,Sorghum,tasseling,2020-09-27,2020-11-09
3251.0,Soyabean,flowering,2020-08-16,2020-09-05
3251.0,Soyabean,harvesting,2020-09-27,2020-10-15
3251.0,Soyabean,planting,2020-07-08,2020-07-22
3251.0,Soyabean,prep,2020-06-08,2020-07-07
3251.0,Soyabean,tasseling,2020-09-06,2020-09-20
3251.0,Teff,flowering,2020-09-06,2020-09-27
3251.0,Teff,harvesting,2020-10-20,2020-11-24
3251.0,Teff,planting,2020-07-08,2020-08-06
3251.0,Teff,prep,2020-05-09,2020-07-07
3251.0,Teff,tasseling,2020-09-30,2020-10-11
3462.0,Sorghum,flowering,2020-08-21,2020-09-27
3462.0,Sorghum,harvesting,2020-12-10,2020-12-16
3462.0,Sorghum,planting,2020-05-09,2020-05-24
3462.0,Sorghum,prep,2020-04-09,2020-05-08
3462.0,Sorghum,tasseling,2020-10-26,2020-11-25
3462.0,Teff,flowering,2020-09-06,2020-10-11
3462.0,Teff,harvesting,2020-12-10,2020-12-30
3462.0,Teff,planting,2020-07-12,2020-08-02
3462.0,Teff,prep,2020-04-09,2020-07-07
3462.0,Teff,tasseling,2020-10-12,2020-11-25
3462.0,Wheat/Barley,flowering,2020-08-16,2020-09-05
3462.0,Wheat/Barley,harvesting,2020-11-11,2020-12-10
3462.0,Wheat/Barley,planting,2020-07-11,2020-07-15
3462.0,Wheat/Barley,prep,2020-04-09,2020-07-07
3462.0,Wheat/Barley,tasseling,2020-09-27,2020-10-11
3463.0,Sorghum,flowering,2020-08-07,2020-09-05
3463.0,Sorghum,harvesting,2020-11-22,2020-12-20
3463.0,Sorghum,planting,2020-04-24,2020-05-07
3463.0,Sorghum,prep,2020-04-09,2020-04-23
3463.0,Sorghum,tasseling,2020-09-26,2020-10-26
3463.0,Teff,flowering,2020-09-12,2020-09-27
3463.0,Teff,harvesting,2020-11-20,2020-12-31
3463.0,Teff,planting,2020-07-12,2020-08-01
3463.0,Teff,prep,2020-04-09,2020-07-07
3463.0,Teff,tasseling,2020-10-26,2020-11-10
3463.0,Wheat/Barley,flowering,2020-08-21,2020-09-05
3463.0,Wheat/Barley,harvesting,2020-10-25,2020-11-10
3463.0,Wheat/Barley,planting,2020-06-27,2020-07-12
3463.0,Wheat/Barley,prep,2020-04-09,2020-06-22
3463.0,Wheat/Barley,tasseling,2020-09-12,2020-10-11
3464.0,Haricot been,flowering,2020-08-21,2020-09-05
3464.0,Haricot been,harvesting,2020-09-29,2020-10-21
3464.0,Haricot been,planting,2020-06-24,2020-07-07
3464.0,Haricot been,prep,2020-03-10,2020-06-23
3464.0,Haricot been,tasseling,2020-09-06,2020-09-27
3464.0,Sorghum,flowering,2020-08-21,2020-09-26
3464.0,Sorghum,harvesting,2020-11-25,2020-12-10
3464.0,Sorghum,planting,2020-05-09,2020-06-07
3464.0,Sorghum,prep,2020-03-10,2020-05-08
3464.0,Sorghum,tasseling,2020-09-27,2020-10-26
3464.0,Teff,flowering,2020-08-05,2020-09-26
3464.0,Teff,harvesting,2020-10-31,2020-12-25
3464.0,Teff,planting,2020-07-08,2020-07-27
3464.0,Teff,prep,2020-03-19,2020-07-07
3464.0,Teff,tasseling,2020-09-28,2020-10-16
3467.0,Sorghum,flowering,2020-09-06,2020-09-27
3467.0,Sorghum,harvesting,2020-11-25,2020-12-31
3467.0,Sorghum,planting,2020-04-09,2020-06-07
3467.0,Sorghum,prep,2020-03-24,2020-04-08
3467.0,Sorghum,tasseling,2020-09-28,2020-10-28
3467.0,Teff,flowering,2020-09-06,2020-09-27
3467.0,Teff,harvesting,2020-11-11,2020-12-10
3467.0,Teff,planting,2020-07-09,2020-08-11
3467.0,Teff,prep,2020-02-26,2020-07-05
3467.0,Teff,tasseling,2020-10-12,2020-11-08
3467.0,Wheat/Barley,flowering,2020-09-05,2020-09-16
3467.0,Wheat/Barley,harvesting,2020-10-30,2020-11-25
3467.0,Wheat/Barley,planting,2020-06-27,2020-07-05
3467.0,Wheat/Barley,prep,2020-02-24,2020-06-07
3467.0,Wheat/Barley,tasseling,2020-09-07,2020-10-16
3468.0,Drum wheat (Local variety ),flowering,2020-11-22,2020-12-10
3468.0,Drum wheat (Local variety ),harvesting,2020-12-31,2020-12-31
3468.0,Drum wheat (Local variety ),planting,2020-08-21,2020-09-05
3468.0,Drum wheat (Local variety ),prep,2020-04-23,2020-07-23
3468.0,Drum wheat (Local variety ),tasseling,2020-12-11,2020-12-31
3468.0,Sorghum,flowering,2020-08-21,2020-09-27
3468.0,Sorghum,harvesting,2020-12-10,2020-12-22
3468.0,Sorghum,planting,2020-05-09,2020-05-23
3468.0,Sorghum,prep,2020-03-24,2020-05-08
3468.0,Sorghum,tasseling,2020-09-28,2020-11-10
3468.0,Teff,flowering,2020-09-06,2020-09-27
3468.0,Teff,harvesting,2020-11-25,2020-12-31
3468.0,Teff,planting,2020-07-13,2020-08-01
3468.0,Teff,prep,2020-04-23,2020-07-05
3468.0,Teff,tasseling,2020-09-28,2020-11-10
3468.0,Wheat/Barley,flowering,2020-08-21,2020-09-05
3468.0,Wheat/Barley,harvesting,2020-10-31,2020-11-10
3468.0,Wheat/Barley,planting,2020-07-04,2020-07-05
3468.0,Wheat/Barley,prep,2020-04-23,2020-07-03
3468.0,Wheat/Barley,tasseling,2020-09-12,2020-10-11
3469.0,Sorghum,flowering,2020-09-05,2020-09-26
3469.0,Sorghum,harvesting,2020-11-26,2020-12-26
3469.0,Sorghum,planting,2020-04-24,2020-05-23
3469.0,Sorghum,prep,2020-03-14,2020-04-23
3469.0,Sorghum,tasseling,2020-09-27,2020-11-10
3469.0,Teff,flowering,2020-09-12,2020-10-11
3469.0,Teff,harvesting,2020-11-11,2020-12-31
3469.0,Teff,planting,2020-07-14,2020-08-01
3469.0,Teff,prep,2020-04-09,2020-07-07
3469.0,Teff,tasseling,2020-10-12,2020-11-10
3469.0,Wheat/Barley,flowering,2020-10-26,2020-11-25
3469.0,Wheat/Barley,harvesting,2020-12-31,2020-12-31
3469.0,Wheat/Barley,planting,2020-08-26,2020-09-05
3469.0,Wheat/Barley,prep,2020-04-09,2020-07-07
3469.0,Wheat/Barley,tasseling,2020-11-26,2020-12-25
3470.0,Teff,flowering,2020-09-26,2020-10-10
3470.0,Teff,harvesting,2020-11-24,2020-12-29
3470.0,Teff,planting,2020-07-08,2020-07-27
3470.0,Teff,prep,2020-04-09,2020-08-07
3470.0,Teff,tasseling,2020-10-15,2020-11-14
3470.0,Wheat/Barley,flowering,2020-10-25,2020-11-09
3470.0,Wheat/Barley,harvesting,2020-12-31,2020-12-31
3470.0,Wheat/Barley,planting,2020-08-21,2020-09-10
3470.0,Wheat/Barley,prep,2020-04-09,2020-07-24
3470.0,Wheat/Barley,tasseling,2020-11-10,2020-12-19
3472.0,Millet,flowering,2020-09-11,2020-11-10
3472.0,Millet,harvesting,2020-11-25,2020-12-09
3472.0,Millet,planting,2020-04-24,2020-05-23
3472.0,Millet,prep,2020-03-24,2020-04-23
3472.0,Millet,tasseling,2020-10-11,2020-11-24
3472.0,Teff,flowering,2020-09-11,2020-10-11
3472.0,Teff,harvesting,2020-11-12,2020-12-31
3472.0,Teff,planting,2020-07-12,2020-08-06
3472.0,Teff,prep,2020-04-09,2020-07-07
3472.0,Teff,tasseling,2020-10-13,2020-11-09
3472.0,Wheat/Barley,flowering,2020-10-11,2020-11-09
3472.0,Wheat/Barley,harvesting,2020-12-24,2020-12-31
3472.0,Wheat/Barley,planting,2020-08-07,2020-10-10
3472.0,Wheat/Barley,prep,2020-04-09,2020-08-06
3472.0,Wheat/Barley,tasseling,2020-11-12,2020-12-09
3473.0,Maize,flowering,2020-07-22,2020-08-26
3473.0,Maize,harvesting,2020-10-21,2020-10-31
3473.0,Maize,planting,2020-04-23,2020-05-18
3473.0,Maize,prep,2020-03-29,2020-04-18
3473.0,Maize,tasseling,2020-08-27,2020-10-11
3473.0,Teff,flowering,2020-09-27,2020-10-21
3473.0,Teff,harvesting,2020-11-30,2020-12-31
3473.0,Teff,planting,2020-07-17,2020-08-09
3473.0,Teff,prep,2020-04-18,2020-07-12
3473.0,Teff,tasseling,2020-10-22,2020-11-10
3473.0,Wheat/Barley,flowering,2020-08-16,2020-09-05
3473.0,Wheat/Barley,harvesting,2020-10-25,2020-11-09
3473.0,Wheat/Barley,planting,2020-07-07,2020-07-12
3473.0,Wheat/Barley,prep,2020-04-18,2020-07-02
3473.0,Wheat/Barley,tasseling,2020-09-06,2020-10-10
3474.0,Sorghum,flowering,2020-09-12,2020-09-27
3474.0,Sorghum,harvesting,2020-12-01,2020-12-26
3474.0,Sorghum,planting,2020-04-24,2020-05-23
3474.0,Sorghum,prep,2020-04-09,2020-04-23
3474.0,Sorghum,tasseling,2020-09-28,2020-11-23
3474.0,Teff,flowering,2020-09-27,2020-11-10
3474.0,Teff,harvesting,2020-12-10,2020-12-31
3474.0,Teff,planting,2020-07-17,2020-08-06
3474.0,Teff,prep,2020-04-09,2020-07-12
3474.0,Teff,tasseling,2020-11-12,2020-11-23
3474.0,Wheat/Barley,flowering,2020-11-17,2020-12-10
3474.0,Wheat/Barley,harvesting,2020-12-31,2020-12-31
3474.0,Wheat/Barley,planting,2020-08-20,2020-09-05
3474.0,Wheat/Barley,prep,2020-04-09,2020-04-13
3474.0,Wheat/Barley,tasseling,2020-12-12,2020-12-31
3475.0,Sorghum,flowering,2020-09-06,2020-09-27
3475.0,Sorghum,harvesting,2020-11-26,2020-12-11
3475.0,Sorghum,planting,2020-04-09,2020-05-08
