,date,province,avg_temp
25736,2020-05-27,Chungcheongbuk-do,17.9
25737,2020-05-27,Chungcheongnam-do,17.1
25738,2020-05-27,Jeollabuk-do,18.4
25739,2020-05-27,Jeollanam-do,20.1
25740,2020-05-27,Gyeongsangbuk-do,17.8
25741,2020-05-27,Gyeongsangnam-do,19.7
25742,2020-05-27,Jeju-do,18.2
25743,2020-05-28,Seoul,18.7
25744,2020-05-28,Busan,19.2
25745,2020-05-28,Daegu,21.0
25746,2020-05-28,Gwangju,18.6
25747,2020-05-28,Incheon,17.4
25748,2020-05-28,Daejeon,19.1
25749,2020-05-28,Ulsan,19.6
25750,2020-05-28,Gyeonggi-do,18.0
25751,2020-05-28,Gangwon-do,19.8
25752,2020-05-28,Chungcheongbuk-do,17.5
25753,2020-05-28,Chungcheongnam-do,17.0
25754,2020-05-28,Jeollabuk-do,18.3
25755,2020-05-28,Jeollanam-do,19.6
25756,2020-05-28,Gyeongsangbuk-do,17.9
25757,2020-05-28,Gyeongsangnam-do,19.7
25758,2020-05-28,Jeju-do,19.7
25759,2020-05-29,Seoul,20.7
25760,2020-05-29,Busan,19.7
25761,2020-05-29,Daegu,21.1
25762,2020-05-29,Gwangju,21.3
25763,2020-05-29,Incheon,18.9
25764,2020-05-29,Daejeon,21.5
25765,2020-05-29,Ulsan,18.9
25766,2020-05-29,Gyeonggi-do,19.4
25767,2020-05-29,Gangwon-do,19.6
25768,2020-05-29,Chungcheongbuk-do,19.8
25769,2020-05-29,Chungcheongnam-do,18.9
25770,2020-05-29,Jeollabuk-do,21.1
25771,2020-05-29,Jeollanam-do,20.1
25772,2020-05-29,Gyeongsangbuk-do,16.8
25773,2020-05-29,Gyeongsangnam-do,18.9
25774,2020-05-29,Jeju-do,18.5
25775,2020-05-30,Seoul,22.6
25776,2020-05-30,Busan,20.2
25777,2020-05-30,Daegu,21.7
25778,2020-05-30,Gwangju,22.1
25779,2020-05-30,Incheon,20.9
25780,2020-05-30,Daejeon,22.7
25781,2020-05-30,Ulsan,19.6
25782,2020-05-30,Gyeonggi-do,21.6
25783,2020-05-30,Gangwon-do,20.8
25784,2020-05-30,Chungcheongbuk-do,21.4
25785,2020-05-30,Chungcheongnam-do,20.7
25786,2020-05-30,Jeollabuk-do,22.8
25787,2020-05-30,Jeollanam-do,20.5
25788,2020-05-30,Gyeongsangbuk-do,17.5
25789,2020-05-30,Gyeongsangnam-do,19.7
25790,2020-05-30,Jeju-do,20.0
25791,2020-05-31,Seoul,21.2
25792,2020-05-31,Busan,19.6
25793,2020-05-31,Daegu,22.3
25794,2020-05-31,Gwangju,20.1
25795,2020-05-31,Incheon,19.5
25796,2020-05-31,Daejeon,21.9
25797,2020-05-31,Ulsan,20.1
25798,2020-05-31,Gyeonggi-do,20.4
25799,2020-05-31,Gangwon-do,20.0
25800,2020-05-31,Chungcheongbuk-do,21.6
25801,2020-05-31,Chungcheongnam-do,19.9
25802,2020-05-31,Jeollabuk-do,20.9
25803,2020-05-31,Jeollanam-do,19.1
25804,2020-05-31,Gyeongsangbuk-do,18.5
25805,2020-05-31,Gyeongsangnam-do,19.3
25806,2020-05-31,Jeju-do,19.7
25807,2020-06-01,Seoul,19.7
25808,2020-06-01,Busan,22.0
25809,2020-06-01,Daegu,23.6
25810,2020-06-01,Gwangju,21.1
25811,2020-06-01,Incheon,17.4
25812,2020-06-01,Daejeon,21.1
25813,2020-06-01,Ulsan,22.8
25814,2020-06-01,Gyeonggi-do,18.9
25815,2020-06-01,Gangwon-do,23.8
25816,2020-06-01,Chungcheongbuk-do,19.7
25817,2020-06-01,Chungcheongnam-do,18.5
25818,2020-06-01,Jeollabuk-do,19.5
25819,2020-06-01,Jeollanam-do,22.5
25820,2020-06-01,Gyeongsangbuk-do,22.7
25821,2020-06-01,Gyeongsangnam-do,22.9
25822,2020-06-01,Jeju-do,18.7
25823,2020-06-02,Seoul,17.9
25824,2020-06-02,Busan,21.1
25825,2020-06-02,Daegu,22.5
25826,2020-06-02,Gwangju,21.3
25827,2020-06-02,Incheon,16.9
25828,2020-06-02,Daejeon,20.1
25829,2020-06-02,Ulsan,21.5
25830,2020-06-02,Gyeonggi-do,18.3
25831,2020-06-02,Gangwon-do,22.0
25832,2020-06-02,Chungcheongbuk-do,18.8
25833,2020-06-02,Chungcheongnam-do,17.3
25834,2020-06-02,Jeollabuk-do,20.0
25835,2020-06-02,Jeollanam-do,20.5
25836,2020-06-02,Gyeongsangbuk-do,21.7
25837,2020-06-02,Gyeongsangnam-do,21.1
25838,2020-06-02,Jeju-do,18.6
25839,2020-06-03,Seoul,22.0
25840,2020-06-03,Busan,21.3
25841,2020-06-03,Daegu,24.1
25842,2020-06-03,Gwangju,22.7
25843,2020-06-03,Incheon,20.1
25844,2020-06-03,Daejeon,23.3
25845,2020-06-03,Ulsan,23.2
25846,2020-06-03,Gyeonggi-do,21.9
25847,2020-06-03,Gangwon-do,25.1
25848,2020-06-03,Chungcheongbuk-do,21.8
25849,2020-06-03,Chungcheongnam-do,20.4
25850,2020-06-03,Jeollabuk-do,23.3
25851,2020-06-03,Jeollanam-do,20.9
25852,2020-06-03,Gyeongsangbuk-do,23.0
25853,2020-06-03,Gyeongsangnam-do,21.3
25854,2020-06-03,Jeju-do,20.5
25855,2020-06-04,Seoul,21.9
25856,2020-06-04,Busan,22.9
25857,2020-06-04,Daegu,27.7
25858,2020-06-04,Gwangju,24.9
25859,2020-06-04,Incheon,19.0
25860,2020-06-04,Daejeon,25.3
25861,2020-06-04,Ulsan,24.7
25862,2020-06-04,Gyeonggi-do,22.3
25863,2020-06-04,Gangwon-do,27.6
25864,2020-06-04,Chungcheongbuk-do,25.0
25865,2020-06-04,Chungcheongnam-do,19.7
25866,2020-06-04,Jeollabuk-do,24.5
25867,2020-06-04,Jeollanam-do,22.3
25868,2020-06-04,Gyeongsangbuk-do,27.3
25869,2020-06-04,Gyeongsangnam-do,23.8
25870,2020-06-04,Jeju-do,21.2
25871,2020-06-05,Seoul,23.0
25872,2020-06-05,Busan,22.0
25873,2020-06-05,Daegu,25.9
25874,2020-06-05,Gwangju,25.0
25875,2020-06-05,Incheon,20.2
25876,2020-06-05,Daejeon,25.4
25877,2020-06-05,Ulsan,23.2
25878,2020-06-05,Gyeonggi-do,21.5
25879,2020-06-05,Gangwon-do,20.0
25880,2020-06-05,Chungcheongbuk-do,24.1
25881,2020-06-05,Chungcheongnam-do,20.9
25882,2020-06-05,Jeollabuk-do,24.0
25883,2020-06-05,Jeollanam-do,23.0
25884,2020-06-05,Gyeongsangbuk-do,20.9
25885,2020-06-05,Gyeongsangnam-do,22.6
25886,2020-06-05,Jeju-do,19.9
25887,2020-06-06,Seoul,24.6
25888,2020-06-06,Busan,21.0
25889,2020-06-06,Daegu,21.2
25890,2020-06-06,Gwangju,24.0
25891,2020-06-06,Incheon,21.8
25892,2020-06-06,Daejeon,24.7
25893,2020-06-06,Ulsan,19.7
25894,2020-06-06,Gyeonggi-do,23.3
25895,2020-06-06,Gangwon-do,19.8
25896,2020-06-06,Chungcheongbuk-do,23.7
25897,2020-06-06,Chungcheongnam-do,21.5
25898,2020-06-06,Jeollabuk-do,23.2
25899,2020-06-06,Jeollanam-do,21.0
25900,2020-06-06,Gyeongsangbuk-do,18.8
25901,2020-06-06,Gyeongsangnam-do,21.7
25902,2020-06-06,Jeju-do,21.2
25903,2020-06-07,Seoul,22.7
25904,2020-06-07,Busan,21.5
25905,2020-06-07,Daegu,23.5
25906,2020-06-07,Gwangju,24.3
25907,2020-06-07,Incheon,19.8
25908,2020-06-07,Daejeon,24.0
25909,2020-06-07,Ulsan,20.3
25910,2020-06-07,Gyeonggi-do,21.6
25911,2020-06-07,Gangwon-do,22.3
25912,2020-06-07,Chungcheongbuk-do,22.7
25913,2020-06-07,Chungcheongnam-do,20.8
25914,2020-06-07,Jeollabuk-do,23.3
25915,2020-06-07,Jeollanam-do,21.6
25916,2020-06-07,Gyeongsangbuk-do,18.4
25917,2020-06-07,Gyeongsangnam-do,21.1
25918,2020-06-07,Jeju-do,21.3
25919,2020-06-08,Seoul,25.0
25920,2020-06-08,Busan,23.3
25921,2020-06-08,Daegu,26.9
25922,2020-06-08,Gwangju,26.0
25923,2020-06-08,Incheon,22.8
25924,2020-06-08,Daejeon,26.2
25925,2020-06-08,Ulsan,23.1
25926,2020-06-08,Gyeonggi-do,24.1
25927,2020-06-08,Gangwon-do,28.5
25928,2020-06-08,Chungcheongbuk-do,24.9
25929,2020-06-08,Chungcheongnam-do,23.2
25930,2020-06-08,Jeollabuk-do,25.7
25931,2020-06-08,Jeollanam-do,23.1
25932,2020-06-08,Gyeongsangbuk-do,22.2
25933,2020-06-08,Gyeongsangnam-do,23.0
25934,2020-06-08,Jeju-do,23.4
25935,2020-06-09,Seoul,26.7
25936,2020-06-09,Busan,24.0
25937,2020-06-09,Daegu,28.7
25938,2020-06-09,Gwangju,26.7
25939,2020-06-09,Incheon,24.6
25940,2020-06-09,Daejeon,27.3
25941,2020-06-09,Ulsan,23.7
25942,2020-06-09,Gyeonggi-do,25.7
25943,2020-06-09,Gangwon-do,29.5
25944,2020-06-09,Chungcheongbuk-do,26.0
25945,2020-06-09,Chungcheongnam-do,24.5
25946,2020-06-09,Jeollabuk-do,27.3
25947,2020-06-09,Jeollanam-do,24.3
25948,2020-06-09,Gyeongsangbuk-do,25.6
25949,2020-06-09,Gyeongsangnam-do,24.6
25950,2020-06-09,Jeju-do,26.7
25951,2020-06-10,Seoul,25.8
25952,2020-06-10,Busan,24.7
25953,2020-06-10,Daegu,28.1
25954,2020-06-10,Gwangju,24.9
25955,2020-06-10,Incheon,24.1
25956,2020-06-10,Daejeon,26.1
25957,2020-06-10,Ulsan,24.2
25958,2020-06-10,Gyeonggi-do,25.4
25959,2020-06-10,Gangwon-do,26.9
25960,2020-06-10,Chungcheongbuk-do,25.7
25961,2020-06-10,Chungcheongnam-do,24.1
25962,2020-06-10,Jeollabuk-do,26.0
25963,2020-06-10,Jeollanam-do,24.5
25964,2020-06-10,Gyeongsangbuk-do,25.2
25965,2020-06-10,Gyeongsangnam-do,24.7
25966,2020-06-10,Jeju-do,24.7
25967,2020-06-11,Seoul,26.1
25968,2020-06-11,Busan,22.6
25969,2020-06-11,Daegu,25.5
25970,2020-06-11,Gwangju,25.4
25971,2020-06-11,Incheon,24.3
25972,2020-06-11,Daejeon,25.4
25973,2020-06-11,Ulsan,23.7
25974,2020-06-11,Gyeonggi-do,25.4
25975,2020-06-11,Gangwon-do,26.3
25976,2020-06-11,Chungcheongbuk-do,25.4
25977,2020-06-11,Chungcheongnam-do,23.9
25978,2020-06-11,Jeollabuk-do,25.1
25979,2020-06-11,Jeollanam-do,23.6
25980,2020-06-11,Gyeongsangbuk-do,22.3
25981,2020-06-11,Gyeongsangnam-do,23.7
25982,2020-06-11,Jeju-do,24.5
25983,2020-06-12,Seoul,24.7
25984,2020-06-12,Busan,22.6
25985,2020-06-12,Daegu,25.6
25986,2020-06-12,Gwangju,25.4
25987,2020-06-12,Incheon,21.6
25988,2020-06-12,Daejeon,24.4
25989,2020-06-12,Ulsan,23.7
25990,2020-06-12,Gyeonggi-do,23.4
25991,2020-06-12,Gangwon-do,23.2
25992,2020-06-12,Chungcheongbuk-do,23.6
25993,2020-06-12,Chungcheongnam-do,21.8
25994,2020-06-12,Jeollabuk-do,23.8
25995,2020-06-12,Jeollanam-do,23.1
25996,2020-06-12,Gyeongsangbuk-do,21.3
25997,2020-06-12,Gyeongsangnam-do,24.3
25998,2020-06-12,Jeju-do,22.7
25999,2020-06-13,Seoul,26.9
26000,2020-06-13,Busan,22.0
26001,2020-06-13,Daegu,24.6
26002,2020-06-13,Gwangju,23.9
26003,2020-06-13,Incheon,24.6
26004,2020-06-13,Daejeon,24.4
26005,2020-06-13,Ulsan,22.7
26006,2020-06-13,Gyeonggi-do,25.7
26007,2020-06-13,Gangwon-do,27.4
26008,2020-06-13,Chungcheongbuk-do,25.0
26009,2020-06-13,Chungcheongnam-do,24.7
26010,2020-06-13,Jeollabuk-do,24.5
26011,2020-06-13,Jeollanam-do,22.3
26012,2020-06-13,Gyeongsangbuk-do,22.5
26013,2020-06-13,Gyeongsangnam-do,22.8
26014,2020-06-13,Jeju-do,25.6
26015,2020-06-14,Seoul,24.0
26016,2020-06-14,Busan,23.3
26017,2020-06-14,Daegu,25.5
26018,2020-06-14,Gwangju,23.1
26019,2020-06-14,Incheon,21.9
26020,2020-06-14,Daejeon,24.4
26021,2020-06-14,Ulsan,24.8
26022,2020-06-14,Gyeonggi-do,22.9
26023,2020-06-14,Gangwon-do,27.9
26024,2020-06-14,Chungcheongbuk-do,23.9
26025,2020-06-14,Chungcheongnam-do,23.1
26026,2020-06-14,Jeollabuk-do,22.9
26027,2020-06-14,Jeollanam-do,23.6
26028,2020-06-14,Gyeongsangbuk-do,25.0
26029,2020-06-14,Gyeongsangnam-do,24.3
26030,2020-06-14,Jeju-do,24.2
26031,2020-06-15,Seoul,23.0
26032,2020-06-15,Busan,23.8
26033,2020-06-15,Daegu,25.9
26034,2020-06-15,Gwangju,23.5
26035,2020-06-15,Incheon,20.3
26036,2020-06-15,Daejeon,23.3
26037,2020-06-15,Ulsan,25.4
26038,2020-06-15,Gyeonggi-do,22.3
26039,2020-06-15,Gangwon-do,27.4
26040,2020-06-15,Chungcheongbuk-do,22.4
26041,2020-06-15,Chungcheongnam-do,21.6
26042,2020-06-15,Jeollabuk-do,22.4
26043,2020-06-15,Jeollanam-do,23.5
26044,2020-06-15,Gyeongsangbuk-do,25.0
26045,2020-06-15,Gyeongsangnam-do,24.5
26046,2020-06-15,Jeju-do,22.2
26047,2020-06-16,Seoul,24.4
26048,2020-06-16,Busan,23.9
26049,2020-06-16,Daegu,24.8
26050,2020-06-16,Gwangju,24.0
26051,2020-06-16,Incheon,21.9
26052,2020-06-16,Daejeon,24.2
26053,2020-06-16,Ulsan,22.7
26054,2020-06-16,Gyeonggi-do,23.4
26055,2020-06-16,Gangwon-do,24.8
26056,2020-06-16,Chungcheongbuk-do,22.1
26057,2020-06-16,Chungcheongnam-do,22.5
26058,2020-06-16,Jeollabuk-do,22.8
26059,2020-06-16,Jeollanam-do,24.4
26060,2020-06-16,Gyeongsangbuk-do,21.7
26061,2020-06-16,Gyeongsangnam-do,23.3
26062,2020-06-16,Jeju-do,23.3
26063,2020-06-17,Seoul,24.3
26064,2020-06-17,Busan,22.3
26065,2020-06-17,Daegu,23.3
26066,2020-06-17,Gwangju,22.2
26067,2020-06-17,Incheon,21.6
26068,2020-06-17,Daejeon,23.5
26069,2020-06-17,Ulsan,21.8
26070,2020-06-17,Gyeonggi-do,22.9
26071,2020-06-17,Gangwon-do,27.1
26072,2020-06-17,Chungcheongbuk-do,23.2
26073,2020-06-17,Chungcheongnam-do,21.6
26074,2020-06-17,Jeollabuk-do,22.3
26075,2020-06-17,Jeollanam-do,21.6
26076,2020-06-17,Gyeongsangbuk-do,21.0
26077,2020-06-17,Gyeongsangnam-do,22.2
26078,2020-06-17,Jeju-do,20.9
26079,2020-06-18,Seoul,23.4
26080,2020-06-18,Busan,18.3
26081,2020-06-18,Daegu,19.2
26082,2020-06-18,Gwangju,18.3
26083,2020-06-18,Incheon,21.7
26084,2020-06-18,Daejeon,20.9
26085,2020-06-18,Ulsan,18.6
26086,2020-06-18,Gyeonggi-do,22.7
26087,2020-06-18,Gangwon-do,22.9
26088,2020-06-18,Chungcheongbuk-do,21.0
26089,2020-06-18,Chungcheongnam-do,21.8
26090,2020-06-18,Jeollabuk-do,19.8
26091,2020-06-18,Jeollanam-do,18.1
26092,2020-06-18,Gyeongsangbuk-do,20.5
26093,2020-06-18,Gyeongsangnam-do,17.9
26094,2020-06-18,Jeju-do,19.5
26095,2020-06-19,Seoul,24.7
26096,2020-06-19,Busan,21.8
26097,2020-06-19,Daegu,22.0
26098,2020-06-19,Gwangju,22.2
26099,2020-06-19,Incheon,23.2
26100,2020-06-19,Daejeon,24.0
26101,2020-06-19,Ulsan,21.2
26102,2020-06-19,Gyeonggi-do,23.8
26103,2020-06-19,Gangwon-do,19.1
26104,2020-06-19,Chungcheongbuk-do,22.3
26105,2020-06-19,Chungcheongnam-do,23.4
26106,2020-06-19,Jeollabuk-do,22.9
26107,2020-06-19,Jeollanam-do,21.1
26108,2020-06-19,Gyeongsangbuk-do,20.3
26109,2020-06-19,Gyeongsangnam-do,21.7
26110,2020-06-19,Jeju-do,19.9
26111,2020-06-20,Seoul,24.9
26112,2020-06-20,Busan,21.2
26113,2020-06-20,Daegu,23.2
26114,2020-06-20,Gwangju,22.9
26115,2020-06-20,Incheon,22.7
26116,2020-06-20,Daejeon,24.8
26117,2020-06-20,Ulsan,20.9
26118,2020-06-20,Gyeonggi-do,23.6
26119,2020-06-20,Gangwon-do,21.9
26120,2020-06-20,Chungcheongbuk-do,24.7
26121,2020-06-20,Chungcheongnam-do,22.2
26122,2020-06-20,Jeollabuk-do,22.9
26123,2020-06-20,Jeollanam-do,21.1
26124,2020-06-20,Gyeongsangbuk-do,20.0
26125,2020-06-20,Gyeongsangnam-do,21.0
26126,2020-06-20,Jeju-do,21.9
26127,2020-06-21,Seoul,26.1
26128,2020-06-21,Busan,21.2
26129,2020-06-21,Daegu,22.2
26130,2020-06-21,Gwangju,24.2
26131,2020-06-21,Incheon,23.8
26132,2020-06-21,Daejeon,26.2
26133,2020-06-21,Ulsan,20.0
26134,2020-06-21,Gyeonggi-do,24.2
26135,2020-06-21,Gangwon-do,23.3
26136,2020-06-21,Chungcheongbuk-do,25.7
26137,2020-06-21,Chungcheongnam-do,23.4
26138,2020-06-21,Jeollabuk-do,24.5
26139,2020-06-21,Jeollanam-do,21.4
26140,2020-06-21,Gyeongsangbuk-do,19.0
26141,2020-06-21,Gyeongsangnam-do,21.1
26142,2020-06-21,Jeju-do,21.8
26143,2020-06-22,Seoul,28.6
26144,2020-06-22,Busan,22.8
26145,2020-06-22,Daegu,25.3
26146,2020-06-22,Gwangju,24.5
26147,2020-06-22,Incheon,25.7
26148,2020-06-22,Daejeon,27.2
26149,2020-06-22,Ulsan,22.3
26150,2020-06-22,Gyeonggi-do,26.5
26151,2020-06-22,Gangwon-do,26.6
26152,2020-06-22,Chungcheongbuk-do,27.1
26153,2020-06-22,Chungcheongnam-do,25.4
26154,2020-06-22,Jeollabuk-do,25.4
26155,2020-06-22,Jeollanam-do,22.4
26156,2020-06-22,Gyeongsangbuk-do,21.0
26157,2020-06-22,Gyeongsangnam-do,22.8
26158,2020-06-22,Jeju-do,22.7
26159,2020-06-23,Seoul,27.3
26160,2020-06-23,Busan,23.8
26161,2020-06-23,Daegu,26.3
26162,2020-06-23,Gwangju,25.4
26163,2020-06-23,Incheon,24.3
26164,2020-06-23,Daejeon,27.0
26165,2020-06-23,Ulsan,23.3
26166,2020-06-23,Gyeonggi-do,25.5
26167,2020-06-23,Gangwon-do,22.9
26168,2020-06-23,Chungcheongbuk-do,26.6
26169,2020-06-23,Chungcheongnam-do,24.7
26170,2020-06-23,Jeollabuk-do,26.0
26171,2020-06-23,Jeollanam-do,23.0
26172,2020-06-23,Gyeongsangbuk-do,20.8
26173,2020-06-23,Gyeongsangnam-do,23.5
26174,2020-06-23,Jeju-do,25.6
26175,2020-06-24,Seoul,22.3
26176,2020-06-24,Busan,22.6
26177,2020-06-24,Daegu,22.2
26178,2020-06-24,Gwangju,23.1
26179,2020-06-24,Incheon,21.9
26180,2020-06-24,Daejeon,23.0
26181,2020-06-24,Ulsan,22.6
26182,2020-06-24,Gyeonggi-do,22.5
26183,2020-06-24,Gangwon-do,21.2
26184,2020-06-24,Chungcheongbuk-do,22.4
26185,2020-06-24,Chungcheongnam-do,22.5
26186,2020-06-24,Jeollabuk-do,23.7
26187,2020-06-24,Jeollanam-do,22.5
26188,2020-06-24,Gyeongsangbuk-do,20.5
26189,2020-06-24,Gyeongsangnam-do,21.8
26190,2020-06-24,Jeju-do,24.9
26191,2020-06-25,Seoul,21.6
26192,2020-06-25,Busan,22.0
26193,2020-06-25,Daegu,23.8
26194,2020-06-25,Gwangju,22.2
26195,2020-06-25,Incheon,20.3
26196,2020-06-25,Daejeon,21.8
26197,2020-06-25,Ulsan,22.7
26198,2020-06-25,Gyeonggi-do,21.6
26199,2020-06-25,Gangwon-do,20.5
26200,2020-06-25,Chungcheongbuk-do,21.3
26201,2020-06-25,Chungcheongnam-do,20.4
26202,2020-06-25,Jeollabuk-do,22.3
26203,2020-06-25,Jeollanam-do,21.8
26204,2020-06-25,Gyeongsangbuk-do,20.5
26205,2020-06-25,Gyeongsangnam-do,22.2
26206,2020-06-25,Jeju-do,22.9
26207,2020-06-26,Seoul,21.8
26208,2020-06-26,Busan,23.3
26209,2020-06-26,Daegu,25.5
26210,2020-06-26,Gwangju,23.8
26211,2020-06-26,Incheon,20.3
26212,2020-06-26,Daejeon,23.2
26213,2020-06-26,Ulsan,24.8
26214,2020-06-26,Gyeonggi-do,21.8
26215,2020-06-26,Gangwon-do,24.5
26216,2020-06-26,Chungcheongbuk-do,22.1
26217,2020-06-26,Chungcheongnam-do,21.7
26218,2020-06-26,Jeollabuk-do,22.8
26219,2020-06-26,Jeollanam-do,22.9
26220,2020-06-26,Gyeongsangbuk-do,24.4
26221,2020-06-26,Gyeongsangnam-do,24.3
26222,2020-06-26,Jeju-do,22.9
26223,2020-06-27,Seoul,24.1
26224,2020-06-27,Busan,23.2
26225,2020-06-27,Daegu,26.1
26226,2020-06-27,Gwangju,25.1
26227,2020-06-27,Incheon,22.7
26228,2020-06-27,Daejeon,24.6
26229,2020-06-27,Ulsan,24.8
26230,2020-06-27,Gyeonggi-do,23.7
26231,2020-06-27,Gangwon-do,26.0
26232,2020-06-27,Chungcheongbuk-do,23.2
26233,2020-06-27,Chungcheongnam-do,23.0
26234,2020-06-27,Jeollabuk-do,24.8
26235,2020-06-27,Jeollanam-do,23.1
26236,2020-06-27,Gyeongsangbuk-do,24.6
26237,2020-06-27,Gyeongsangnam-do,24.2
26238,2020-06-27,Jeju-do,23.1
26239,2020-06-28,Seoul,25.2
26240,2020-06-28,Busan,24.9
26241,2020-06-28,Daegu,26.1
26242,2020-06-28,Gwangju,25.0
26243,2020-06-28,Incheon,22.7
26244,2020-06-28,Daejeon,24.8
26245,2020-06-28,Ulsan,24.2
26246,2020-06-28,Gyeonggi-do,23.5
26247,2020-06-28,Gangwon-do,23.2
26248,2020-06-28,Chungcheongbuk-do,23.9
26249,2020-06-28,Chungcheongnam-do,22.7
26250,2020-06-28,Jeollabuk-do,23.5
26251,2020-06-28,Jeollanam-do,25.0
26252,2020-06-28,Gyeongsangbuk-do,23.3
26253,2020-06-28,Gyeongsangnam-do,25.6
26254,2020-06-28,Jeju-do,23.5
26255,2020-06-29,Seoul,23.8
26256,2020-06-29,Busan,21.6
26257,2020-06-29,Daegu,22.1
26258,2020-06-29,Gwangju,21.4
26259,2020-06-29,Incheon,22.0
26260,2020-06-29,Daejeon,22.4
26261,2020-06-29,Ulsan,21.4
26262,2020-06-29,Gyeonggi-do,22.7
26263,2020-06-29,Gangwon-do,22.2
26264,2020-06-29,Chungcheongbuk-do,22.5
26265,2020-06-29,Chungcheongnam-do,21.5
26266,2020-06-29,Jeollabuk-do,22.0
26267,2020-06-29,Jeollanam-do,21.9
26268,2020-06-29,Gyeongsangbuk-do,20.4
26269,2020-06-29,Gyeongsangnam-do,21.9
26270,2020-06-29,Jeju-do,23.2
